Назва,LATITUDE,LONGITUDE,Дата,place_name,place_type,координати,civilian objects,посилання,Область,"артилерія, міномети, танки",авіа,ракетний,кількість ракет,дрони-камікадзе ,type of projectile,adress,type of projectile
Серебрянка,48.91690364,38.1347261,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Верхньокам’янське,48.86414108,38.21567346,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Спірне,48.81109314,38.25628631,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Білогорівка,48.73141587,38.22732211,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Веселе,48.745327,38.15711538,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Яковлівка ,48.72331658,38.14200362,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Соледар,48.7007658,38.05978556,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Бахмутське,48.65461729,38.09526046,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Роздолівка,48.75282096,38.08579995,25/05/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380652/,Донецька,1,,,,,,,
Парасковіївка,48.65803109,38.00026972,25/06/2022,"Чотири приватних будинка, дитсадок","житло, освіта",неточні,,https://www.pravda.com.ua/news/2022/12/14/7380652/,Донецька,1,,,,,,,
Краматорськ,48.7342627,37.57482477,25/06/2022,"Будівля Донбаського інституту техніки та менеджменту, 9 багатоквартирних житлових будинків, учбовий корпус Донбаської державної машинобудівної академії, будівля Державної реабілітаційної установи ""Центр комплексної реабілітації для осіб з інвалідністю"", будівля Краматорського автовокзалу","освіта, житло, громадська будівля",точні,,https://www.pravda.com.ua/news/2022/12/14/7380652/,Донецька,,,1,2,,,"бульвар Машинобудівників, 32",
Бахмут,48.58671624,38.02325171,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Опитне,48.55632373,38.01822436,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Кліщіївка,48.53243981,37.96263092,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Курдюмівка,48.46648093,37.96713147,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Авдіївка,48.11892211,37.77598854,25/06/2022,Приватні будинки,житло,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/ https://www.pravda.com.ua/news/2022/12/14/7380652/,Донецька,1,,,,,,,
Курахове,47.99164645,37.24701195,25/06/2022,"Приватні будинки та будівлі й споруди промислового підприємства, електричні мережі","житло, промисловість, енергетична інфраструктура",неточні,,https://www.pravda.com.ua/news/2022/12/14/7380652/,Донецька,,,1,4,,С-300,,
Первомайське,48.09867283,37.59066246,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Невельське,48.06431345,37.57285843,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Георгіївка,47.95818855,37.44281356,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Мар’їнка ,47.95189961,37.50813866,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Красногорівка ,48.00128441,37.52883019,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380652/,Донецька,1,,,,,,,
Новомихайлівка ,47.84569266,37.48323347,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Времівка ,47.83898183,36.80611429,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Вугледар,47.77803013,37.24933112,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Нескучне,47.81313728,36.80512045,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Пречистівка ,47.77665828,37.07662789,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Донецька,1,,,,,,,
Плавні ,47.5604292,35.33207467,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Запорізька,1,,,,,,,
Гуляйполе,47.65275072,36.27285129,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Запорізька,1,,,,,,,
Дорожнянка ,47.58239736,36.26598483,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Запорізька,1,,,,,,,
Ольгівське ,47.73467815,36.53490996,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Запорізька,1,,,,,,,
Чорнобаївка ,46.71713402,32.53499613,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Антонівка,46.67938257,32.70775824,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Микільське,46.71862859,32.81730141,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Токарівка,46.75373892,32.9671739,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Новокаїри,47.01267681,33.60352235,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Республіканець,47.00234876,33.65344782,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Милове ,47.06237649,33.63605805,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/,Херсонська,1,,,,,,,
Херсон,46.63555666,32.55890626,25/06/2022,"Яхт-клуб, училище, спортивний заклад, приватні та багатоквартирні будинки","громадська будівля, житло",неточні,,https://www.pravda.com.ua/news/2022/12/14/7380639/ https://www.pravda.com.ua/news/2022/12/14/7380655/,Херсонська,1,,,,,,,
Очаківська громада,46.62801424,31.56813373,25/06/2022,Прибережна зона,громадське місце,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380652/,Миколаївська,1,,,,,,,
Нікополь,47.5591365,34.40412632,25/06/2022,"Кілька приватних будинків, СТО, газопровід та лінії електропередач","житло, громадська будівля, енергетична інфраструктура",неточні,,https://www.pravda.com.ua/news/2022/12/14/7380642/,Дніпропетровська,1,,,,,,,
Марганець,47.63182436,34.62299977,25/06/2022,"Близько десятка приватних будинків та господарських споруд, газогони та електромережі","житло, громадська будівля, енергетична інфраструктура",неточні,,https://www.pravda.com.ua/news/2022/12/14/7380642/,Дніпропетровська,1,,,,,,,
Херсон,46.64044779,32.61603186,25/06/2022,Херсонська ОВА,громадська будівля,точні,,https://www.pravda.com.ua/news/2022/12/14/7380684/,Херсонська,1,,,,,,"площа Свободи, 1",
Херсон,46.63873117,32.60677309,25/06/2022,"Складське приміщення, адміністративна будівля, житлові будинки, приватне домоволодіння, приміщення видання газети, освітній заклад, магазин","громадська будівля, житло, освіта",неточні,,https://www.pravda.com.ua/news/2022/12/14/7380684/ https://www.pravda.com.ua/news/2022/12/15/7380828/,Херсонська,1,,,,,,,
Херсон,46.61687649,32.59968743,25/06/2022,ПАТ Херсонський суднобудівний завод,промисловість,точні,,https://www.pravda.com.ua/news/2022/12/15/7380828/,Херсонська,1,,,,,,,
Леонівка,52.26275613,32.83756041,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Чернігівська,1,,,,,,,
Бучки ,52.31340945,33.11977644,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Чернігівська,1,,,,,,,
Гай ,52.30358042,33.28369558,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Чернігівська,1,,,,,,,
Липівка,52.10738529,31.8530122,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Чернігівська,1,,,,,,,
Хрінівка,52.07480689,31.84805193,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Чернігівська,1,,,,,,,
Середина-Буда,52.19284932,34.02558099,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Сумська,1,,,,,,,
Кучерівка ,51.72187962,34.19646323,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Сумська,1,,,,,,,
Путивльська громада,51.35874448,33.90951787,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380792/,Сумська,1,,,,,,,
Кіндратівка ,51.15046927,34.76473957,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Сумська,,1,,,,,,
Глибоке,50.2622988,36.41994548,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Харківська,1,,,,,,,
Стариця,50.25063625,36.76053114,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Харківська,1,,,,,,,
Новомлинськ ,49.88652539,37.73565598,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Харківська,1,,,,,,,
Куп’янськ,49.71241097,37.64172776,25/06/2022,Об’єкт критичної інфраструктури,критична інфраструктура,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380806/,Харківська,,,1,,,С-300,,
Дворічна ,49.86581619,37.68461685,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Харківська,1,,,,,,,
Кислівка,49.63958819,37.91284256,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Харківська,1,,,,,,,
Котлярівка,49.62761219,37.90443765,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Харківська,1,,,,,,,
Червона Зоря,50.40730512,36.13418596,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Харківська,1,,,,,,,
Красне ,50.2895892,36.45946189,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Харківська,1,,,,,,,
Новоселівське ,49.51876567,37.95144737,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Луганська,1,,,,,,,
Стельмахівка ,49.46908767,37.90526264,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Луганська,1,,,,,,,
Площанка ,49.20667064,38.08538506,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Луганська,1,,,,,,,
Невське,49.18280513,37.97960273,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Луганська,1,,,,,,,
Червонопопівка ,49.1366874,38.13512794,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Луганська,1,,,,,,,
Макіївка ,49.20955874,37.9846829,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Луганська,1,,,,,,,
Діброва,48.91567011,37.86511639,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Донецька,1,,,,,,,
Григорівка,48.92160646,38.19069007,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Донецька,1,,,,,,,
Ямполівка ,49.06734486,37.94875077,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Торське ,48.99273743,37.98055523,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799//,Донецька,1,,,,,,,
Верхньокам’янське,48.85607447,38.21304903,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Білогорівка,48.7303728,38.2276115,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Яковлівка ,48.71027191,38.14785765,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Спірне,48.80909091,38.26782334,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Соледар,48.67836944,38.11379799,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Григорівка,48.92654824,38.18597804,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Озарянівка,48.44730172,37.95436613,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Північне ,48.40067512,37.90996495,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Опитне ,48.54863429,38.01793464,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/15/7380799/,Донецька,1,,,,,,,
Андріївка,48.49972731,37.96257864,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Донецька,1,,,,,,,
Благодатне,48.68664161,38.00895535,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Донецька,1,,,,,,,
Підгородне,48.63832635,38.03475231,25/06/2022,,,неточні,,https://www.pravda.com.ua/news/2022/12/14/7380751/,Донецька,1,,,,,,,
